891.199989	0.018112	-0.163010	-1.032394
891.223758	0.018112	-0.163010	-1.032394
891.243461	0.036224	-0.199234	-1.032394
891.260910	-0.018112	-0.163010	-1.050507
891.289288	0.018112	-0.181122	-1.014282
891.318690	0.018112	-0.199234	-1.068619
891.346271	0.036224	-0.199234	-1.068619
891.365076	0.018112	-0.181122	-1.068619
891.385247	0.036224	-0.217346	-1.050507
891.412465	0.054337	-0.217346	-1.032394
891.434915	0.054337	-0.181122	-0.978058
891.460855	0.072449	-0.144897	-1.014282
891.489703	0.072449	-0.126785	-1.014282
891.509276	0.054337	-0.108673	-1.032394
891.523084	0.018112	-0.144897	-1.032394
891.534917	0.036224	-0.163010	-0.996170
891.555665	0.054337	-0.217346	-1.014282
891.591908	0.108673	-0.235458	-0.941833
891.622387	0.108673	-0.199234	-0.959946
891.648366	0.108673	-0.163010	-0.959946
891.660183	0.090561	-0.217346	-0.869385
891.687555	0.108673	-0.144897	-0.905609
891.715479	0.090561	-0.163010	-0.905609
891.747077	0.036224	-0.507141	-0.670151
891.766563	0.054337	-0.289795	-0.996170
891.779596	0.108673	-0.253571	-1.032394
891.792472	0.217346	-0.271683	-1.104843
891.810980	0.126785	-0.271683	-1.032394
891.839236	0.000000	-0.307907	-1.014282
891.863668	-0.018112	-0.289795	-0.996170
891.894603	-0.036224	-0.326019	-1.014282
891.924930	-0.018112	-0.326019	-1.032394
891.951852	0.072449	-0.326019	-0.959946
891.978026	0.344131	-0.199234	-0.742599
892.007595	0.217346	-0.217346	-0.959946
892.026668	0.126785	-0.072449	-0.887497
892.048814	0.181122	0.036224	-0.815048
892.063137	0.271683	0.036224	-0.724487
892.095861	0.307907	0.090561	-0.760712
892.124693	0.326019	0.163010	-0.652039
892.156166	0.380356	0.181122	-0.633926
892.196985	0.470917	0.199234	-0.633926
892.214595	0.434692	0.144897	-0.851273
892.241908	0.525253	0.344131	-1.141068
892.272852	0.597702	0.380356	-1.195404
892.295626	0.561478	0.507141	-1.358414
892.307815	0.706375	0.470917	-1.376526
892.367960	0.724487	0.470917	-1.394638
892.390776	0.796936	0.434692	-1.412750
892.418675	0.869385	0.398468	-1.448975
892.448639	0.869385	0.398468	-1.376526
892.474771	0.815048	0.398468	-0.887497
892.493129	0.778824	0.398468	-0.760712
892.512112	0.760712	0.398468	-0.724487
892.526734	0.724487	0.470917	-0.778824
892.539226	0.742599	0.507141	-0.724487
892.552506	0.742599	0.489029	-0.688263
892.598761	0.688263	0.434692	-0.887497
892.628145	0.652039	0.507141	-0.398468
892.658258	0.633926	0.579590	-0.307907
892.689660	0.543365	0.543365	-0.434692
892.731649	0.380356	0.615814	-0.760712
892.752042	0.362244	0.434692	-0.543365
892.769298	0.380356	0.615814	-0.579590
892.782761	0.525253	1.267853	-0.796936
892.797112	0.597702	1.213516	-0.742599
892.811492	0.652039	1.068619	-0.543365
892.844735	0.633926	1.014282	-0.416580
892.875015	0.597702	0.959946	-0.416580
892.901661	0.507141	1.014282	-0.615814
892.930147	0.344131	1.104843	-0.851273
892.957253	0.434692	1.322189	-0.380356
892.977612	0.362244	0.507141	-0.307907
892.998654	0.561478	0.380356	-0.434692
893.014110	0.597702	0.416580	-0.416580
893.027449	0.579590	0.434692	-0.398468
893.046267	0.199234	0.760712	-0.724487
893.092177	0.217346	0.815048	-0.507141
893.124360	0.362244	0.851273	-0.235458
893.158720	0.615814	0.833160	-0.126785
893.191675	0.615814	0.833160	-0.090561
893.218392	0.362244	1.122955	0.199234
893.248031	0.235458	1.086731	-0.036224
893.277410	0.199234	1.141068	-0.235458
893.308335	0.398468	1.122955	-0.126785
893.341671	0.271683	0.941833	0.054337
893.375822	0.181122	1.086731	-0.253571
893.397924	0.181122	1.141068	-0.470917
893.412262	0.199234	1.122955	-0.398468
893.431183	0.163010	1.104843	-0.253571
893.467490	0.126785	1.086731	-0.217346
893.488287	0.144897	0.978058	-0.126785
893.502425	0.217346	0.742599	-0.144897
893.516822	0.181122	0.561478	-0.199234
893.531760	0.144897	0.543365	-0.217346
893.547024	0.036224	0.543365	-0.326019
893.559993	-0.126785	0.652039	-0.416580
893.595929	-0.235458	0.670151	-0.344131
893.626146	-0.235458	0.724487	0.036224
893.651448	0.000000	0.706375	0.090561
893.681512	0.416580	0.543365	0.054337
893.710352	0.380356	0.470917	0.072449
893.744696	1.014282	2.191574	-0.652039
893.767438	1.467087	2.318359	-1.901779
893.794503	-0.796936	0.724487	-0.126785
893.842812	-0.181122	0.941833	-0.072449
893.873060	-0.217346	1.032394	-0.253571
893.914677	-0.181122	1.086731	-0.307907
893.936039	-0.144897	1.068619	-0.326019
893.963130	-0.144897	0.996170	-0.235458
893.989351	-0.126785	1.014282	-0.235458
894.000819	-0.126785	1.050507	-0.253571
894.027349	-0.144897	1.032394	-0.307907
894.046895	-0.199234	1.014282	-0.253571
894.063875	-0.253571	0.941833	-0.271683
894.095813	-0.271683	0.941833	-0.253571
894.129272	-0.235458	0.959946	-0.326019
894.150492	-0.235458	0.959946	-0.307907
894.168442	-0.217346	1.014282	-0.307907
894.191145	-0.181122	1.032394	-0.271683
894.216523	-0.181122	0.996170	-0.271683
894.243929	-0.163010	1.014282	-0.289795
894.265809	-0.163010	0.996170	-0.307907
894.283409	-0.181122	0.996170	-0.289795
894.312658	-0.144897	0.959946	-0.362244
894.346590	-0.181122	0.923721	-0.289795
894.377445	-0.163010	0.923721	-0.307907
894.406369	-0.181122	0.905609	-0.307907
894.430681	-0.144897	0.941833	-0.344131
894.451059	-0.144897	0.941833	-0.362244
894.473733	-0.144897	0.923721	-0.362244
894.498744	-0.090561	0.905609	-0.452805
894.526009	-0.108673	0.905609	-0.452805
894.550046	-0.108673	0.905609	-0.452805
894.568150	0.000000	0.959946	-0.470917
894.592716	0.018112	0.996170	-0.434692
894.619586	0.054337	1.014282	-0.434692
894.648987	0.036224	1.032394	-0.398468
894.677678	0.018112	0.996170	-0.398468
894.702922	-0.036224	1.068619	-0.434692
894.732384	-0.018112	1.122955	-0.579590
894.755475	-0.307907	1.285965	-0.362244
894.769192	-0.326019	0.978058	-0.271683
894.783574	-0.326019	0.887497	-0.271683
894.797935	-0.217346	0.778824	-0.271683
894.813971	-0.217346	0.760712	-0.271683
894.849516	-0.271683	0.760712	-0.235458
894.876370	-0.380356	0.869385	-0.253571
894.896914	-0.452805	0.941833	-0.271683
894.926936	-0.543365	1.032394	-0.253571
894.959285	-0.561478	1.014282	-0.217346
894.979830	-0.344131	0.941833	-0.163010
894.994754	-0.344131	0.941833	-0.126785
895.014853	-0.344131	0.778824	-0.235458
895.028238	-0.307907	0.778824	-0.271683
895.049514	-0.289795	0.796936	-0.326019
895.096294	-0.199234	1.104843	-0.036224
895.127433	-0.163010	1.068619	0.054337
895.160996	-0.217346	0.923721	-0.344131
895.193670	-0.271683	0.851273	-0.470917
895.231883	-0.344131	0.796936	-0.181122
895.263495	-0.398468	0.905609	-0.217346
895.289038	-0.507141	0.923721	-0.326019
895.303370	-0.489029	0.760712	-0.326019
895.362425	-0.543365	0.742599	-0.326019
895.398549	-0.579590	0.833160	-0.253571
895.419421	-0.760712	0.796936	-0.326019
895.447874	-0.742599	0.887497	-0.344131
895.483944	-0.253571	0.742599	0.199234
895.515633	-0.579590	0.778824	0.126785
895.537096	-1.195404	1.448975	-0.235458
895.563927	-0.923721	1.865555	-0.072449
